1.267373711519540365e+02,8.316612393875091769e+00,4.951821453301462839e+02
1.215096790342629731e+02,1.096401873543923777e+01,4.693164793934883505e+02
1.215096790342629731e+02,1.096401873543923777e+01,4.693164793934883505e+02
1.279381034696110362e+02,-7.848960653146998645e+00,4.940286554546937055e+02
1.233260357960714657e+02,6.807519438039295778e+01,4.704221904834041652e+02
1.217322256256489510e+02,8.016081043485493751e+01,4.458499090877554067e+02
1.256807181538262057e+02,6.864998651660037865e+01,4.531517409779362993e+02
1.295866877219547746e+02,7.983674695077407080e+01,4.552702973919540455e+02
1.378146021622980868e+02,-2.796898455160343744e+00,4.802680879514053913e+02
1.297786151671189430e+02,4.640692293683904346e+00,4.435969449088249235e+02
1.377545150399006388e+02,2.666806860438149229e+01,4.706410859471137655e+02
1.343736373676142648e+02,4.518224076435156888e+00,4.568720885317938496e+02
1.343736373676142648e+02,4.518224076435156888e+00,4.568720885317938496e+02
1.389169824380101090e+02,2.026939739930668338e+01,4.643276200676028793e+02
1.456719457160539832e+02,3.963072066325243981e+01,4.637513869861776357e+02
1.478830169443028808e+02,3.689795211329376912e+01,4.637658167767273198e+02
1.586937243410238523e+02,-9.574753534827915757e+01,4.950189576844690578e+02
1.449378162655504809e+02,3.316844158442965806e+01,4.477665583199981256e+02
1.547181140978980807e+02,3.561048714962677764e+01,4.594910873004351970e+02
1.158621987664095201e+02,6.351164097651376750e+01,3.400797909568401565e+02
1.531117430208256280e+02,4.383369223401815873e+01,4.483526496148356273e+02
1.205531402688595222e+02,6.571992240008204078e+01,3.405783539660574206e+02
